종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A028300,HLB,20220628,28040,-55364,25412,-34741,9662,2459,0,0,726,2995,-1084,47305
A028300,HLB,20220627,87679,-73809,-15375,-47661,6610,2523,0,0,0,2465,-960,23152
A028300,HLB,20220630,78331,-23169,-60190,-97982,1817,19176,0,0,531,3580,1447,16268
A028300,HLB,20220629,106657,-46775,-61341,-71573,451,2260,0,0,0,1216,242,7521
A028300,HLB,20220701,-3339,-18498,20251,9812,2679,-5149,0,0,9900,2231,-646,3008
A028300,HLB,20220704,-111265,-27526,134640,18830,-1981,28997,0,0,74678,4399,-247,14116
A028300,HLB,20220706,91197,-159792,62598,-7514,2223,9259,0,0,69428,4680,1315,-10799
A028300,HLB,20220705,-22511,-77595,93078,56197,-9818,9042,0,0,33643,6934,93,4014
A028300,HLB,20220708,-340176,107298,239674,14377,23528,79407,0,0,53299,-6821,26,69061
A028300,HLB,20220707,-98416,27460,69136,21129,17391,1983,0,0,25192,2306,-485,3440
A028300,HLB,20220712,-51278,-113928,165019,-108521,4679,114486,0,0,43271,3399,-3212,111101
A028300,HLB,20220711,73078,-149566,81906,-57045,2644,58056,0,0,39448,-2680,-2738,38801
A028300,HLB,20220714,-176077,56446,76430,15998,-1466,1369,0,0,2657,44834,-1635,57871
A028300,HLB,20220713,-132825,-536,125767,48382,616,7404,0,0,10013,7525,68,59352
A028300,HLB,20220715,-171870,104792,12054,-9903,0,5424,0,0,4351,54681,344,12182
A028300,HLB,20220718,331274,-278558,-48843,5980,-6575,8989,0,0,-28036,-3998,125,-29200
A028300,HLB,20220720,-177003,158522,15950,-14683,0,20930,0,0,9918,3684,-1155,-215
A028300,HLB,20220719,-56704,63302,-4993,-5106,0,773,0,0,0,-2075,468,-659
A028300,HLB,20220722,87896,34698,-124508,-39628,-1950,-2563,0,0,15,1329,584,-80382
A028300,HLB,20220721,116812,-56431,-60282,19001,-1206,721,0,0,0,-792,692,-78797
A028300,HLB,20220726,-80407,59612,22369,11894,0,-1059,0,0,0,-763,-813,11535
A028300,HLB,20220725,-73537,61529,13110,19809,0,-1001,0,0,0,-238,-865,-5697
A028300,HLB,20220728,-3071,16210,-12273,32982,0,-947,0,0,0,-415,-453,-44307
A028300,HLB,20220727,-12565,21167,-8003,11082,0,11,0,0,0,-860,260,-19096
A028300,HLB,20220729,-111050,62077,50075,13841,1513,13549,0,0,0,-264,-838,21172
A028300,HLB,20220801,183776,-121449,-61266,-44344,1519,-2759,0,0,3500,-881,-179,-19182
A028300,HLB,20220803,52464,11191,-79513,-63727,1944,-2917,0,0,3390,14139,1718,-18204
A028300,HLB,20220802,14012,30031,-46580,-53995,1944,871,0,0,73,3228,-692,4526
A028300,HLB,20220805,-358910,291940,66004,966,-1805,60200,0,0,44627,1306,-341,-37985
A028300,HLB,20220804,-239068,225537,16374,-7218,-2695,19941,0,0,29056,-4990,2148,-22711
A028300,HLB,20220809,-361241,225123,150025,4614,-2862,35762,0,0,19340,-12660,-1248,93172
A028300,HLB,20220808,4215,4506,-2592,1953,-2823,1829,0,0,2517,-5238,-892,-6067
A028300,HLB,20220811,78670,-52163,-15726,129673,-1,-21300,0,0,-10857,-9656,-1124,-113242
A028300,HLB,20220810,123422,15994,-132877,-41358,0,-25639,0,0,-11354,-6298,-241,-54526
A028300,HLB,20220812,68662,93063,-152621,19269,0,-646,0,0,248,-8947,-156,-171492
A028300,HLB,20220817,409166,-229400,-182055,-118465,-9305,-17270,0,0,-31615,2695,-404,-5399
A028300,HLB,20220816,300482,-179040,-123670,-68944,-8470,-9712,0,0,-31615,2369,-140,-4928
A028300,HLB,20220819,155670,-132368,-42991,-67048,-10256,-1298,0,0,13522,18086,1600,22090
A028300,HLB,20220818,-34180,-9278,37346,-18263,0,23095,0,0,20088,5360,751,12427
A028300,HLB,20220823,172943,-66179,-110800,-50609,-7007,-5666,0,0,-12336,3594,443,-35182
A028300,HLB,20220822,168736,-101414,-66542,-75690,260,1687,0,0,7864,198,-977,-664
A028300,HLB,20220825,-55558,5241,48783,69850,-7236,5178,0,0,2323,1187,345,-21332
A028300,HLB,20220824,33675,-12695,-22839,4616,-7315,848,0,0,1656,968,890,-22643
A028300,HLB,20220826,-156624,210255,-49905,-47523,0,-3000,0,0,667,-4176,450,-50
A028300,HLB,20220829,109562,-1469,-109705,-109420,120,1665,0,0,0,682,931,-2070
A028300,HLB,20220831,-314182,269095,42198,48869,-1,-5247,0,0,4967,4137,-1249,-6389
A028300,HLB,20220830,-6166,-58562,62229,64279,0,-301,0,0,0,2135,363,-1748
A028300,HLB,20220902,195757,-106511,-83968,-135367,-633,-10536,0,0,-2648,-5247,-30,65217
A028300,HLB,20220901,72895,27275,-110287,-130122,-589,305,0,0,-2648,9947,171,22767
A028300,HLB,20220906,598416,-474999,-114398,116390,-3585,-57645,0,0,-99978,-9011,-8,-69577
A028300,HLB,20220905,500572,-404852,-83349,52391,-377,-32561,0,0,-44040,-11783,-588,-58760
A028300,HLB,20220908,-273311,448898,-167750,72329,-3867,-67797,0,0,-32764,-13518,5682,-135647
A028300,HLB,20220907,162547,-28534,-137857,-60177,-1389,-8939,0,0,-6040,2086,1759,-61309
A028300,HLB,20220914,688651,-475670,-224282,-66292,-3535,-26551,0,0,-43875,13266,-1964,-84029
A028300,HLB,20220913,105800,-103423,-6684,106570,-800,-15219,0,0,-7915,4158,149,-89320
A028300,HLB,20220916,271589,-216554,-52488,953,-3747,-29416,0,0,-28162,-3986,1439,7883
A028300,HLB,20220915,107268,-67532,-26666,-153,-3747,-29412,0,0,0,-13833,764,6646
A028300,HLB,20220920,-40187,-103494,140374,126642,7,-508,0,0,0,1817,1488,14233
A028300,HLB,20220919,26041,-96925,71101,58595,0,-319,0,0,0,668,-886,12825
A028300,HLB,20220922,89033,-63295,-31350,1575,0,136,0,0,0,5105,509,-33062
A028300,HLB,20220921,115319,-95283,-21919,12040,0,0,0,0,0,986,898,-33959
A028300,HLB,20220923,-83124,-34118,114943,81893,0,819,0,0,6978,532,1767,25253
A028300,HLB,20220926,-68629,-70375,138821,140829,0,-46,0,0,-8142,1815,-1631,6180
A028300,HLB,20220928,-53365,-149372,210892,206771,-179,-115,0,0,1540,-885,-7269,2875
A028300,HLB,20220927,-33185,-93906,127427,121116,0,-123,0,0,2328,-415,80,4105
A028300,HLB,20220930,-245072,124665,125502,102716,0,3831,0,0,0,-2009,-3086,18952
A028300,HLB,20220929,-174522,87584,88248,78732,0,2379,0,0,0,1241,-2551,7136
A028300,HLB,20221004,-210110,91172,118983,105078,0,10651,0,0,0,1010,-1056,3253
A028300,HLB,20221006,5968,39843,-43212,-52325,0,3746,0,0,3594,-6557,3956,1772
A028300,HLB,20221005,121083,-13803,-111754,-115581,0,0,0,0,3594,104,4369,232
A028300,HLB,20221007,27619,63322,-88459,-81937,0,0,0,0,319,-2771,290,-6840
A028300,HLB,20221012,-76026,120161,-46324,-18547,0,-7854,0,2,22687,3997,-1808,-42612
A028300,HLB,20221011,4931,111905,-118511,-78285,0,-4315,0,0,0,2932,-1257,-35911
A028300,HLB,20221014,-217551,150506,65492,61520,0,-5249,0,0,21583,612,941,-12364
A028300,HLB,20221013,-145625,197369,-52908,-34895,0,-10668,0,-1,5194,608,556,-12539
A028300,HLB,20221018,-60963,46579,15835,-22483,-8,1581,0,0,36743,106,-1557,0
A028300,HLB,20221017,173217,-117418,-55916,-70623,-8,617,0,0,14097,-233,350,0
A028300,HLB,20221020,313316,-126530,-187519,-182401,0,-749,0,-312,21026,1390,-656,-25083
A028300,HLB,20221019,147134,-102844,-44102,-61847,0,867,0,0,15330,-191,3,1547
A028300,HLB,20221021,25290,11307,-36530,-32121,-9,505,0,0,-2498,128,-196,-2407
A028300,HLB,20221024,-274685,116372,160535,177787,596,-17141,0,-1,0,-3413,1191,-706
A028300,HLB,20221026,-50609,56639,3314,-11727,0,6983,0,0,0,-10331,986,8057
A028300,HLB,20221025,-20743,19879,1850,-5758,0,6455,0,0,0,-983,-3,1152
A028300,HLB,20221028,-119521,90988,25159,11819,0,14822,0,39,0,3089,284,-1522
A028300,HLB,20221027,-94351,19348,74047,60213,0,13650,0,39,0,741,214,144
A028300,HLB,20221101,223965,-209504,-15522,55328,0,0,0,0,479,312,749,-71329
A028300,HLB,20221031,-46124,52096,-5825,21547,0,0,0,0,479,-182,36,-27851
A028300,HLB,20221103,89340,50568,-130034,-131981,-6,15758,0,1,-479,-10142,269,-13328
A028300,HLB,20221102,-21410,67174,-36256,-49784,-4,15840,0,0,-479,-9721,214,-1829
A028300,HLB,20221104,139808,-33827,-103540,-99031,-1,0,0,0,0,-3638,1196,-4507
A028300,HLB,20221107,33561,-16853,-13050,-10949,1755,43,0,0,0,-3781,123,-3900
A028300,HLB,20221109,38600,-58748,25057,35911,0,-6855,0,61,0,-4403,-507,-4061
A028300,HLB,20221108,-121161,21516,105289,117548,0,-5873,0,61,0,-5047,-598,-6448
A028300,HLB,20221111,-448982,195539,252965,244277,0,-480,0,-1,-5583,91,388,14752
A028300,HLB,20221110,153605,-33377,-122625,-113615,0,0,0,0,-5583,2119,278,-3427
A028300,HLB,20221115,17499,74998,-101248,-47781,-2,-35706,0,1,7135,9546,-794,-24894
A028300,HLB,20221114,-85400,178938,-95459,-98768,0,973,0,0,0,2158,-236,2336
A028300,HLB,20221117,251680,-54276,-202735,-155251,0,-18,0,0,3580,4958,373,-51045
A028300,HLB,20221116,146137,-32192,-116851,-82691,0,-229,0,0,0,2631,275,-33930
A028300,HLB,20221118,126225,-90227,-33549,-22030,0,-3780,0,0,3850,2213,-4662,-11589
A028300,HLB,20221121,115811,-12740,-106245,-102851,0,0,0,0,2114,5395,-2221,-5508
A028300,HLB,20221123,-156513,67791,90935,63332,0,556,0,0,1207,-1359,-856,25839
A028300,HLB,20221122,-14677,5577,10369,-6186,0,0,0,0,0,-1359,88,16555
A028300,HLB,20221125,18793,-76260,52571,46728,0,-1709,0,0,-8886,5783,-888,16438
A028300,HLB,20221124,-140146,53839,84309,69572,0,5326,0,0,0,1922,76,9411
A028300,HLB,20221129,536069,-24675,-543235,-375937,-565,224,0,0,-3393,30944,897,-163562
A028300,HLB,20221128,210699,-56958,-154589,-126925,-565,-439,0,0,0,723,125,-26660
A028300,HLB,20221201,-251148,170139,55777,83260,-5,5084,0,-2,3756,19863,5370,-36315
A028300,HLB,20221130,-169676,148690,13884,5397,-8,6952,0,-2,0,1155,5948,1545
A028300,HLB,20221202,268891,-46132,-221933,-203517,0,677,0,0,0,-1330,504,-19092
A028300,HLB,20221205,17549,-46424,29659,36184,0,351,0,1,0,-579,-205,-6877
A028300,HLB,20221207,4036,-19166,14666,-21390,-4,-3205,0,0,-516,202,262,39780
A028300,HLB,20221206,24564,-2927,-21834,-19881,-4,-7594,0,0,-516,200,-3,6161
A028300,HLB,20221209,-151900,209654,-62090,-78792,786,-29152,0,0,10589,5039,-706,34481
A028300,HLB,20221208,65876,80843,-150278,-114360,-8,-48696,0,0,14808,3950,-392,-2021
A028300,HLB,20221213,-111231,73566,36826,-22605,0,15665,0,0,0,702,139,43766
A028300,HLB,20221212,-32794,38604,-6081,-33047,0,5508,0,0,0,206,66,21458
A028300,HLB,20221215,83765,-87443,-3001,-8171,-2,1125,0,0,0,2529,4149,4047
A028300,HLB,20221214,25637,-94380,66841,61559,-1,1125,0,0,0,1667,234,4158
A028300,HLB,20221216,-6897,67133,-60070,-52420,-724,-12,0,0,0,-262,96,-6914
A028300,HLB,20221219,-80782,63139,14828,10696,-4,1435,0,0,0,2243,573,2699
A028300,HLB,20221221,-168670,154449,16055,29111,-1,-1182,0,0,-1271,897,-2729,-10600
A028300,HLB,20221220,-52433,106863,-54983,-42185,-1,-823,0,0,-1271,1177,-623,-10701
A028300,HLB,20221223,-187137,53923,169950,51496,-55,32879,0,0,-113,-2935,-33800,85741
A028300,HLB,20221222,-242157,67959,173424,96231,0,25669,0,0,0,411,364,51523
A028300,HLB,20221227,-1053536,391565,650134,433422,0,32999,0,0,0,9261,2575,183713
A028300,HLB,20221226,-358424,126106,234041,182613,0,5910,0,0,0,-1936,213,45517
A028300,HLB,20221229,1236368,-677657,-558558,-324473,0,739,0,0,-31,-488,335,-234793
A028300,HLB,20221228,918046,-465027,-452548,-256135,0,-177,0,0,0,438,-909,-196236
A028300,HLB,20230102,-12957,60151,-48714,-53581,0,2005,0,0,0,1180,340,2862
A028300,HLB,20230104,70503,-132646,49757,-12690,0,19425,0,0,-18,309,12077,43040
A028300,HLB,20230103,-59834,-12463,64172,-6355,0,18834,0,0,-18,102,8023,51711
A028300,HLB,20230106,-42836,16749,9422,41337,0,-2774,0,-1,2002,-2045,18710,-31142
A028300,HLB,20230105,111763,-31078,-85885,-63709,0,139,0,0,0,1139,4061,-22315
A028300,HLB,20230110,116166,-36486,-82689,-73053,0,96,0,1,1405,3532,-523,-11138
A028300,HLB,20230109,-51792,-10740,62876,61539,0,0,0,0,1405,146,-490,-68
A028300,HLB,20230112,-67903,30143,47939,36057,0,1547,0,0,8183,-9541,-638,2152
A028300,HLB,20230111,-74385,-7306,91566,80171,0,-1322,0,0,11133,-9500,-375,1584
A028300,HLB,20230113,35845,-35180,-524,-324,0,-200,0,0,0,-2,-139,0
A028300,HLB,20230116,18629,-26636,9432,10124,0,633,0,-1,-1324,-1200,-225,0
A028300,HLB,20230118,157156,-36388,-124420,-115150,0,-113,0,0,-2831,1661,1991,-6326
A028300,HLB,20230117,145974,-33560,-115153,-107514,0,-386,0,0,-2831,1758,981,-4422
A028300,HLB,20230120,-58294,71975,-14583,-14161,0,0,0,0,-1201,937,-35,779
A028300,HLB,20230119,-37337,56740,-18520,-19151,0,0,0,0,0,-964,81,631
A028300,HLB,20230126,-46562,-33050,77935,84374,0,9,0,0,-5425,1903,-226,-1023
A028300,HLB,20230125,-27384,-40247,67321,72447,0,0,0,0,-5425,298,12,299
A028300,HLB,20230127,-18272,49776,-30228,-27206,0,-18,0,1,0,-1463,187,-3005
A028300,HLB,20230130,56773,-14263,-41118,-38040,0,8,0,0,0,-1144,-248,-3086
A028300,HLB,20230201,193014,-140270,-53625,-56104,0,-5800,0,0,11472,854,27,-3193
A028300,HLB,20230131,113420,-40534,-71553,-66595,0,0,0,0,-212,-1310,-23,-4746
A028300,HLB,20230203,-89864,45733,41223,34779,854,98,0,1,-3009,1614,1294,8500
A028300,HLB,20230202,-66265,5818,60359,54081,854,98,0,0,-1612,-583,671,6938
A028300,HLB,20230207,149188,-118520,-32072,-26418,0,-863,0,0,-300,1976,-572,-4491
A028300,HLB,20230206,237885,-163718,-75465,-73258,0,-872,0,0,-300,1942,-644,-1035
A028300,HLB,20230209,66814,-43097,-22050,-14167,-91,-5,0,0,-2959,-1957,290,-4828
A028300,HLB,20230208,-3283,-18750,23217,27553,0,-5,0,0,-2959,-1197,13,-1372
A028300,HLB,20230210,291812,-198593,-94193,-80009,0,0,0,0,0,349,625,-14184
A028300,HLB,20230213,-2248,30126,-27959,-18796,0,1512,0,0,-8709,-92,173,-1966
A028300,HLB,20230215,375958,-285867,-91796,-81707,-50,-1044,0,0,-1096,-240,1945,-7899
A028300,HLB,20230214,-17862,-26490,45397,48401,-124,0,0,0,0,-1424,379,-2880
A028300,HLB,20230217,-36247,98123,-61036,-46915,-2,1310,0,0,-1527,42,-882,-13902
A028300,HLB,20230216,-258118,156738,102309,113560,-2,10,0,0,-1527,99,-1028,-9732
A028300,HLB,20230221,-2619622,2573155,54213,144681,0,-12834,0,-2,-63071,-2184,-5562,-14561
A028300,HLB,20230220,-2070990,1934996,131086,190501,0,-12820,0,-2,-28824,10805,-5897,-17769
A028300,HLB,20230223,349648,-241769,-120057,-128304,-816,7586,358,0,10335,9749,2429,-9216
A028300,HLB,20230222,390693,-221141,-178188,-176366,-811,0,0,0,3835,9319,-683,-4846
A028300,HLB,20230224,-4027,32677,-27475,-63268,0,16377,0,0,0,-632,-543,19416
A028300,HLB,20230227,24271,37355,-59426,-81013,0,3874,0,0,12500,-926,-1274,5213
A028300,HLB,20230228,51733,-114699,68755,64345,23,37,0,0,6310,-5553,-236,-1960
A028300,HLB,20230303,106297,44055,-165003,-107227,0,-2461,0,1,258,14499,152,-55574
A028300,HLB,20230302,41524,76663,-125686,-68234,0,-2456,0,1,0,7740,-241,-54997
A028300,HLB,20230307,424263,-432480,10594,-17838,1598,16209,0,0,16265,-3339,962,-5640
A028300,HLB,20230306,2160,17445,-17894,-17101,-216,0,0,0,0,-659,-1052,-577
A028300,HLB,20230309,135903,-189493,45603,-91052,1249,127777,0,0,2667,9067,-1080,4962
A028300,HLB,20230308,326271,-257632,-74083,-87341,0,20326,0,0,-11286,6266,-822,4218
A028300,HLB,20230310,153820,-52605,-101782,-91502,439,1502,0,0,-8138,-106,673,-4083
A028300,HLB,20230313,-117943,-12845,111493,83717,0,10165,-358,0,13172,18278,1017,4797
A028300,HLB,20230315,-53877,187388,-133128,-114048,-613,7919,0,0,-21874,-957,574,-4512
A028300,HLB,20230314,65512,19803,-82410,-65478,-613,7277,0,0,-22600,-2831,-74,-996
A028300,HLB,20230317,-236968,163000,78024,22596,0,-930,0,0,51730,-1810,-2246,4628
A028300,HLB,20230316,33423,4301,-36226,-64002,0,-1112,0,0,32334,-788,-710,-3446
A028300,HLB,20230321,-189745,118661,59006,-24237,412,-10087,0,0,20259,12695,-617,72659
A028300,HLB,20230320,-29367,47802,-13290,-35312,412,438,0,0,3578,-5466,321,17594
A028300,HLB,20230323,142258,-96059,-38443,-19244,-277,-18445,0,0,43878,-6398,-1358,-44355
A028300,HLB,20230322,31670,32634,-58335,-40133,-277,-18648,0,0,39225,-3832,-2137,-38502
A028300,HLB,20230324,207826,-97632,-110475,-82689,0,3068,0,0,-5624,-113,394,-25230
A028300,HLB,20230327,40355,-1312,-39478,-18147,0,-3228,0,0,-18330,551,-116,227
A028300,HLB,20230329,271635,-219725,-56582,-42635,-439,2187,0,0,-9760,3957,715,-5935
A028300,HLB,20230328,41946,-56026,8633,7954,0,1499,0,0,0,4721,726,-820
A028300,HLB,20230331,-9730,-55175,53351,50472,-5,2249,0,0,0,8834,2720,635
A028300,HLB,20230330,14187,-77267,60371,58004,-2,1738,0,0,0,1605,1104,631
A028300,HLB,20230404,183400,-177113,-22934,-17792,-59,0,0,0,-7878,15339,1308,2795
A028300,HLB,20230403,295320,-243509,-73902,-73185,-53,0,0,0,-272,20477,1614,-392
A028300,HLB,20230406,-22290,130797,-93651,-111107,-3,7700,0,0,4339,-15294,438,5420
A028300,HLB,20230405,-51215,53579,4939,-26802,-3,-756,0,0,3398,-6612,-691,29102
A028300,HLB,20230407,51325,-120520,63848,67478,-3,-500,0,0,-457,4268,1079,-2670
A028300,HLB,20230410,-65448,111623,-37225,-92598,0,12852,0,0,-5258,-8003,-947,47779
A028300,HLB,20230412,-275540,138399,145831,1584,496,37636,0,0,0,-10234,1544,106115
A028300,HLB,20230411,-63303,-43293,111567,30985,667,18689,0,0,0,-7200,2229,61226
A028300,HLB,20230414,-5682,-83608,89359,121579,0,-4518,0,0,0,3044,-3113,-27702
A028300,HLB,20230413,-117444,58119,63825,51894,0,-189,0,0,0,-1292,-3208,12120
A028300,HLB,20230418,189206,-64764,-136330,-131067,2800,-98,0,0,1116,11554,334,-9081
A028300,HLB,20230417,171931,-98581,-75242,-73848,3321,-3112,0,0,6116,1375,517,-7719
A028300,HLB,20230420,149259,-46718,-105257,-88026,0,2234,0,0,-16496,2591,125,-2969
A028300,HLB,20230419,102104,-69270,-35608,-13331,0,-1890,0,0,-5310,2965,-191,-15077
A028300,HLB,20230421,53411,-34145,-20482,-9414,0,-2532,0,0,-5104,1414,-198,-3432
A028300,HLB,20230424,62757,-41425,-15562,-3428,0,-4465,0,0,-1673,-5806,36,-5996
A028300,HLB,20230426,-138853,48058,98090,112505,0,-82,0,0,-17062,-6985,-310,2729
A028300,HLB,20230425,-59011,24352,41410,57913,0,-1344,0,0,-17073,-6476,-275,1914
A028300,HLB,20230428,-129545,95959,30113,34670,491,2238,0,0,0,3764,-291,-7286
A028300,HLB,20230427,-153647,78282,69399,67954,0,1785,0,0,0,6242,-276,-340
A028300,HLB,20230502,9422,33419,-45942,7686,0,-22544,0,0,0,2990,111,-31084
A028300,HLB,20230504,-28163,227907,-195421,-121439,0,-8957,0,0,747,-4843,520,-65772
A028300,HLB,20230503,152887,11167,-160375,-88950,0,-8957,0,0,-49,-3910,231,-62419
A028300,HLB,20230508,-58177,3278,53547,54580,-796,1488,0,0,0,904,448,-1725
A028300,HLB,20230510,59823,-40869,-13926,-12523,0,-1332,0,-1,1550,-2662,-2366,-1620
A028300,HLB,20230509,147621,-116932,-30927,-30601,0,-1332,0,0,1439,962,-724,-433
A028300,HLB,20230512,297011,-379858,80923,84729,0,-1792,0,1,1029,498,1426,-3044
A028300,HLB,20230511,54789,-140584,85006,85964,0,1106,0,0,1029,-493,1282,-3093
A028300,HLB,20230516,168119,-194479,30391,29297,0,728,0,0,0,-4457,426,366
A028300,HLB,20230515,60944,-111153,49905,48726,0,703,0,0,0,336,-32,476
A028300,HLB,20230518,291574,-313140,4371,28145,-4861,-16556,370,739,-4234,19508,-2313,768
A028300,HLB,20230517,-493455,414514,74805,31404,-3324,-6122,370,739,-4369,2794,1342,56107
A028300,HLB,20230519,-58980,-67724,125086,118770,0,-2819,0,-1110,-201,1594,24,10446
A028300,HLB,20230522,-80812,79980,-8882,-17025,-43,-2830,0,0,0,9852,-138,11016
A028300,HLB,20230524,-94073,109495,-17052,-22119,-1,-6458,0,0,0,1643,-13,11526
A028300,HLB,20230523,-316609,288373,26395,14407,0,-1069,0,0,0,1876,-35,13057
A028300,HLB,20230526,248984,-240776,-41659,-51328,0,-844,0,0,12435,29658,3793,-1922
A028300,HLB,20230525,171717,-137973,-37899,-35320,0,-663,0,0,0,4019,136,-1916
A028300,HLB,20230530,-49568,-17016,66744,56457,-1,-6,0,0,5433,-913,753,4861
A028300,HLB,20230601,-66079,29265,28238,14114,1686,291,0,1,5967,8139,437,6179
A028300,HLB,20230531,-23966,9105,11552,5205,869,50,0,1,5358,3208,101,69
A028300,HLB,20230602,-4589,-43595,38249,37262,-107,-1342,0,0,2436,10217,-282,0
A028300,HLB,20230605,-166885,146241,16906,18355,-4,-1747,0,0,1218,3359,379,-916
A028300,HLB,20230607,309717,-273087,-62786,7993,-45,0,0,1,0,26173,-17,-70735
A028300,HLB,20230609,121949,-180153,32500,56435,0,-17602,0,0,11803,25522,182,-18136
A028300,HLB,20230608,27986,-65001,34080,55517,0,-15595,0,0,12294,2612,323,-18136
A028300,HLB,20230613,382228,-288981,-106893,-65935,-12243,2874,0,1,348,13483,163,-31938
A028300,HLB,20230612,259957,-194629,-74902,-64471,-4,4911,0,0,348,9267,307,-15686
A028300,HLB,20230615,392389,-90071,-297674,-249371,4430,1122,0,0,-28290,-4769,125,-25565
A028300,HLB,20230614,177423,-62643,-114005,-97168,0,0,0,0,-13199,-488,-287,-3638
A028300,HLB,20230616,95627,-78691,-18712,-18398,0,-462,0,0,0,1570,206,148
A028300,HLB,20230619,148490,-84286,-62765,-20450,0,-1313,0,1,-5886,-2405,966,-35117
A028300,HLB,20230621,153126,-9317,-161510,-113006,0,678,0,0,-12185,16720,981,-36997
A028300,HLB,20230620,91508,2837,-80112,-63557,0,1172,0,0,0,-14322,89,-17727
A028300,HLB,20230623,178271,-157319,-24028,-26068,0,1005,0,1,0,2321,755,1034
A028300,HLB,20230622,24702,-46307,19540,21188,0,-1166,0,1,0,2089,-24,-483
A028300,HLB,20230627,197141,-237319,45216,31571,0,4435,0,1,4,-3542,-1496,9205
A028300,HLB,20230626,107300,-153229,47793,39026,0,2268,0,0,4,346,-2210,6495
